date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:41:34	15546/15546	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:47%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationSecurityStatus	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata04f5.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:35	20092/20092	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:46%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationSensors	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata9306.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:36	20355/20355	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:47%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationSensorsActuable	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata8a59.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:36	20347/20347	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:49%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationSensorsComfort	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata8898.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:37	20416/20416	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:50%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationSensorsComfortScheduler	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata1605.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:37	20353/20353	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:50%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationSensorsSecurity	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataf6b1.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:38	17682/17682	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:50%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationSensorsSummary	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata0848.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:39	20663/20663	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:50%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationSensorsWithAreaIdAndName	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataf6cf.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:39	15827/15827	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:51%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationSensorValuesBatch	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata2110.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:40	14992/14992	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:52%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationShutdown	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata1e62.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:41	25981/25981	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:53%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationsPatch	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata4756.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:41	16394/16394	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:53%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationsStats	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatad8ce.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:42	19264/19264	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:54%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationsUsersBatch	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata7a4e.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:43	22895/22895	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:55%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationsWithMaster	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataf53b.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:43	15089/15089	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:55%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationSystemBackupDate	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata8aab.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:44	15390/15390	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:55%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationTrees	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata301a.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:44	19229/19229	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:56%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationUsers	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata247f.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:45	16936/16936	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:57%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationWaterTrends	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata2fde.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:46	14491/14491	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:57%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstantToggle	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata7f25.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:46	15802/15802	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:57%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=Register	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata6973.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:47	15062/15062	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:00%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorAreaName	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataf9b3.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:47	15829/15829	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:59%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorAreaRequest	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata69e3.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:48	16386/16386	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:01%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorAreas	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata0c50.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:49	23274/23274	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:00%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorAssignableInstallations	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata069c.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:49	15447/15447	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:02%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorBatteryLevel	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatac3d2.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:50	15362/15362	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:03%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorBatteryLevelBatch	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata50a2.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:50	15655/15655	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:02%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorBypass	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatab6dc.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:51	19948/19948	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:03%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorChildren	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata1160.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:52	17706/17706	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:03%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorConfigurationUpdate	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatadac8.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:52	15276/15276	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:04%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorConfigure	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata54df.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:53	15244/15244	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:06%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorCopyValues	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata4790.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:54	15964/15964	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:06%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorCopyValuesActive	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatadb2c.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:54	15138/15138	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:06%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorCopyValuesComplete	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata42e2.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:55	15121/15121	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:07%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorCopyValuesStart	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataa780.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:55	20033/20033	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:08%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorDetails	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata2366.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:56	15308/15308	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:07%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorDimmable	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata84e8.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:57	15338/15338	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:09%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorDoorLockToggle	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataa2a9.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:59	16304/16304	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:09%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorGaps	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatac0f9.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:59	22906/22906	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:10%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorInstallations	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata3c1e.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:00	15747/15747	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:12%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorLastDateProcessed	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata9383.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:00	15125/15125	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:12%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorLastStatus	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata9d0c.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:01	15100/15100	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:12%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorLastValue	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata7bdf.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:02	14801/14801	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:15%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorLock	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatad646.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:02	15451/15451	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:14%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorMode	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata0054.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:03	15855/15855	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:13%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorModesBatch	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata354f.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:03	16145/16145	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:15%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorNodeRequest	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata87ec.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:04	16635/16635	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:16%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorOutliers	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatafa69.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:05	15518/15518	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:17%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorPoll	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata5802.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:05	13457/13457	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:17%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorPowerToggle	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata5b5e.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:06	15086/15086	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:18%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorRemoveForce	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata7338.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:06	21780/21780	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:18%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=Sensors	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata322b.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:07	15483/15483	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:19%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorSetPoint	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata5457.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:07	15904/15904	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:20%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorSetPointsBatch	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatab582.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:08	22034/22034	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:20%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorsPatch	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatab337.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:09	16292/16292	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:20%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorsStats	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataf6f6.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:09	14951/14951	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:22%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorsStatsMonth	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata92e1.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:10	14951/14951	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:22%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorStatus	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata3120.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:11	17212/17212	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:22%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorStatuses	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata7ae9.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:11	16429/16429	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:24%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorStatusesBatch	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatad7a4.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:12	16158/16158	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:24%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorStatusesHistory	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataffc3.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:12	19615/19615	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:24%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorsWithType	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata4ef9.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:13	15249/15249	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:25%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorThermostatLink	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata838b.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:14	15118/15118	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:26%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorThermostatMain	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatae2e7.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:14	15398/15398	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:26%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorThermostatSetPoint	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata361d.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:15	15152/15152	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:27%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorThermostatSetPreviousTemperature	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata07bf.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:15	15262/15262	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:28%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorThermostatToggle	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataf85a.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:16	14796/14796	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:27%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorUnassign	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata6a1c.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:17	14381/14381	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:29%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorValueRange	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatab88f.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:17	17196/17196	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:31%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorValues	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatacc45.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:18	15668/15668	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:30%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorValuesBatch	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataf88e.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:19	15747/15747	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:30%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorValuesEnergyLiveBatch	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatae217.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:19	14977/14977	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:31%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorValuesExcel	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatabfd3.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:20	16942/16942	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:32%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorValuesPredictions	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatacb7e.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:20	15382/15382	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:33%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=SensorValuesPredictionsBatch	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatae956.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:21	15389/15389	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:32%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=Tips	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatacd41.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:22	15792/15792	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:35%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=TipsBySection	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata6fa2.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:22	16403/16403	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:34%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=UnassignedCameras	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatae48c.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:23	22510/22510	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:35%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=UnassignedInstallations	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata3f05.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:24	19679/19679	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:36%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=UnassignedSensors	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata39a2.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:24	19126/19126	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:36%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=UnassignedUsers	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata72ae.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:25	15041/15041	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:37%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=UserBlock	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata32f2.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:25	16795/16795	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:37%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=UserCameras	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatac29d.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:26	15055/15055	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:38%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=UserCamerasCount	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatafe36.html	(from http://greencom.azurewebsites.net/api/metadata)
11:42:27	19201/19201	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:41:38%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=UserCustomers	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataee49.html	(from http://greencom.azurewebsites.net/api/metadata)
